#{"t_start": 1668722241.6061673, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
-4,50,308.701181,0.54,0.6021363173957274
-6,50,311.143517,0.56,0.6038022813688213
-10,50,313.404178,0.6,0.6837325349301397
8,50,315.015493,0.42,0.49880329758000175
-2,50,316.704041,0.52,0.5747282608695652
-2,50,318.354483,0.52,0.582094175960347
0,50,320.03503,0.5,0.5647082175466455
2,50,321.675043,0.48,0.5402449693788276
-10,50,323.377652,0.6,0.6878829135466303
4,50,324.993081,0.46,0.5339966832504146
8,50,326.675411,0.42,0.5349322210636079
-10,50,328.36988,0.6,0.6665989228736917
8,50,329.986116,0.42,0.48983000884347055
2,50,331.689386,0.48,0.5230753728335349
12,50,333.25063,0.38,0.4425048208667411
4,50,334.938071,0.46,0.556267409470752
-18,50,336.759376,0.68,0.7390641807099319
10,50,338.372518,0.4,0.5142321270962048
-6,50,340.069878,0.56,0.6388599564435186
8,50,341.733828,0.42,0.5063377535101404
16,50,343.311774,0.34,0.4166311300639659
-6,50,345.023433,0.56,0.6665566556655665
12,50,346.695523,0.38,0.4231894659839064
12,50,348.326214,0.38,0.4344226579520697
12,50,349.929435,0.38,0.458963282937365
4,50,351.61337,0.46,0.5364064481072269
6,50,353.290049,0.44,0.5151072124756335
12,50,355.378418,0.38,0.41688416884168844
-2,50,358.235452,0.52,0.5711170111890764
-6,50,360.834063,0.56,0.6464997258270883
10,50,362.825177,0.4,0.48292412774598487
-8,50,364.604215,0.58,0.6470130375559447
0,50,366.357768,0.5,0.5612703766160765
0,50,368.132765,0.5,0.6138946001514988
0,50,369.856337,0.5,0.5840547997336124
0,50,371.63698,0.5,0.6265544289267266
6,50,373.341357,0.44,0.5127854361780491
0,50,375.106074,0.5,0.5555149410582108
-4,50,376.8895,0.54,0.6117129018053721
-4,50,378.67198,0.54,0.601461655277145
22,50,380.337495,0.28,0.3941311852704258
0,50,382.117049,0.5,0.5916137467314158
4,50,383.874003,0.46,0.5496216404279377
2,50,385.751561,0.48,0.541348541992457
-4,50,387.575241,0.54,0.612529210857451
-8,50,389.410152,0.58,0.6395756457564575
2,50,391.178831,0.48,0.5410282921327192
-6,50,393.002898,0.56,0.643269657929809
-16,50,394.874188,0.66,0.7442404295860038
6,50,396.657095,0.44,0.5291645822911456
6,50,398.445235,0.44,0.5489428347689899
-10,50,401.043859,0.6,0.6547271184843058
-4,50,403.67878,0.54,0.5870127470903381
-10,50,405.535623,0.6,0.653892437285939
6,50,407.300941,0.44,0.48045857217300675
-6,50,409.16587,0.56,0.5996850101908467
4,50,410.929986,0.46,0.5643098332139568
6,50,412.741697,0.44,0.47633292275206757
16,50,414.470215,0.34,0.3425800396287413
0,50,416.349777,0.5,0.5818558185581856
-4,50,418.206964,0.54,0.5999400059994
-20,50,420.187889,0.7,0.7744695712913647
10,50,421.971926,0.4,0.4743796053188786
12,50,423.711471,0.38,0.4964172335600907
4,50,425.606379,0.46,0.5090212680173369
-10,50,427.548644,0.6,0.7092928745597399
-4,50,429.423959,0.54,0.7106172378373331
14,50,431.209347,0.36,0.42977555620895813
6,50,433.012857,0.44,0.5284348263714141
14,50,434.795932,0.36,0.4758830581942267
10,50,436.628083,0.4,0.5072644250726442
-2,50,438.51031,0.52,0.6197780384372462
12,50,440.273883,0.38,0.43982835966452116
-2,50,442.164623,0.52,0.5968833481745325
-4,50,444.186889,0.54,0.6248206599713056
6,50,447.030101,0.44,0.5334228445382181
4,50,449.228055,0.46,0.5022620340209917
-10,50,451.173613,0.6,0.6693128693657934
4,50,453.019706,0.46,0.5318380536019768
20,50,454.754519,0.3,0.39703355340508273
-6,50,456.689506,0.56,0.659289304294154
6,50,458.562638,0.44,0.5660239422461848
12,50,460.374774,0.38,0.44170574762787657
8,50,462.237357,0.42,0.5288344623936078
2,50,464.114743,0.48,0.533036454018227
0,50,466.035962,0.5,0.5616657768286172
-2,50,467.978648,0.52,0.6274696707105719
14,50,469.816404,0.36,0.4015220979277462
-2,50,471.73619,0.52,0.5449220510047761
-2,50,473.650011,0.52,0.5800162469536961
-4,50,475.652074,0.54,0.5702761946514686
6,50,477.539663,0.44,0.49017353125653357
0,50,479.452018,0.5,0.5017753880491022
-2,50,481.385696,0.52,0.5729838371995645
6,50,483.284485,0.44,0.5240819339361505
6,50,485.173705,0.44,0.5146827234830941
-6,50,487.308599,0.56,0.6493170529801324
4,50,490.234754,0.46,0.4614654517843584
0,50,492.513474,0.5,0.5621448863636364
0,50,494.493494,0.5,0.6407483192049108
-2,50,496.492912,0.52,0.6090194455937112
8,50,498.398309,0.42,0.5247436469014712
8,50,500.311076,0.42,0.5302469135802469
0,50,502.276906,0.5,0.5566133653757279
0,50,504.24303,0.5,0.6131870046163226
-10,50,506.300449,0.6,0.6738508487507152
0,50,508.293188,0.5,0.6039031441994941
-8,50,510.342757,0.58,0.687624950019992
-2,50,512.370509,0.52,0.5834173156207054
-6,50,514.424723,0.56,0.6548620622187439
2,50,516.428309,0.48,0.5276914640833485
4,50,518.413207,0.46,0.5306980656013457
10,50,520.354162,0.4,0.4811012599160056
-2,50,522.393425,0.52,0.6701632855022266
8,50,524.366632,0.42,0.5328112341344855
8,50,526.355919,0.42,0.5206749490079733
-6,50,528.404663,0.56,0.6302425569887239
18,50,530.310073,0.32,0.42284201954397393
10,50,533.570564,0.4,0.48100771409042087
4,50,536.738111,0.46,0.5734674329501915
-6,50,539.302946,0.56,0.5920534651652476
-4,50,541.370372,0.54,0.5976526682560058
0,50,543.399811,0.5,0.6002536832861742
-6,50,545.48539,0.56,0.6017296313154301
-10,50,547.617016,0.6,0.6475583864118896
-6,50,549.693463,0.56,0.6334253054789121
4,50,551.697814,0.46,0.48635477582846004
