#{"t_start": 1668544598.6380892, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
6,50,376.720068,0.44,0.6301241946026707
8,50,378.182565,0.42,0.519847103793002
20,50,379.60146,0.3,0.4342224458983392
12,50,381.066728,0.38,0.460942543576501
20,50,382.50153,0.3,0.4147986716479867
4,50,384.071399,0.46,0.5646485608589732
8,50,385.526126,0.42,0.5040959625511995
-4,50,387.087355,0.54,0.6287622439893144
10,50,388.597891,0.4,0.4908792785406846
28,50,390.057844,0.22,0.2468591157571689
14,50,391.524688,0.36,0.43856315598986606
20,50,392.998777,0.3,0.34118373467407603
4,50,394.570648,0.46,0.5804029652157384
0,50,397.372527,0.5,0.5429139911368364
20,50,399.859159,0.3,0.4111630367692443
6,50,401.484975,0.44,0.5602668372475555
16,50,403.047429,0.34,0.4410513687425019
0,50,404.648418,0.5,0.6321869029008164
2,50,406.203636,0.48,0.6066694283347142
6,50,407.753425,0.44,0.5499199145755472
6,50,409.303158,0.44,0.5146447140381283
6,50,410.909318,0.44,0.5588666788923529
10,50,412.413317,0.4,0.5128413084617465
12,50,413.942692,0.38,0.45054833468724614
2,50,415.510935,0.48,0.5972818939061815
12,50,417.011219,0.38,0.4729249425047042
10,50,418.557122,0.4,0.4930506239220858
-2,50,420.163697,0.52,0.5898165982748513
-2,50,421.813389,0.52,0.6319431629451928
6,50,423.38094,0.44,0.5800833719314498
16,50,424.967323,0.34,0.4517798013245033
14,50,426.501386,0.36,0.44143887623386485
4,50,428.101252,0.46,0.5831853693181818
4,50,429.719801,0.46,0.611906849848972
10,50,431.289532,0.4,0.5125155151013653
16,50,432.801556,0.34,0.49019170753455193
14,50,434.354381,0.36,0.3724279835390947
12,50,435.909707,0.38,0.4517053332100934
12,50,437.472981,0.38,0.42896960195104955
6,50,439.067302,0.44,0.5170703795536906
-4,50,440.690424,0.54,0.631008312251536
4,50,442.275599,0.46,0.5521791283486606
12,50,443.827883,0.38,0.45808520384791573
2,50,445.440121,0.48,0.5851105458814322
-2,50,447.110978,0.52,0.5806068360445988
4,50,448.729941,0.46,0.4695121951219512
6,50,450.325227,0.44,0.5416705552963136
10,50,451.933634,0.4,0.4545274616526472
6,50,453.526511,0.44,0.5190386173372941
