#{"t_start": 1679328943.2951014, "env_id": "DeepRMSA-v2"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
108,50,391.976035,0.3,0.3595968850206138
126,50,393.202917,0.28,0.3481706124046175
100,50,394.540015,0.42,0.461707183330287
144,50,395.887831,0.26,0.36848191757779647
122,50,398.284475,0.28,0.35576294913672424
132,50,399.567404,0.34,0.4544285007422068
122,50,400.868405,0.32,0.4110180934377532
142,50,402.18152,0.24,0.304190617467087
108,50,403.496688,0.42,0.5126957086071225
150,50,404.791147,0.28,0.37632328990228014
112,50,406.105905,0.34,0.4459525436969046
122,50,407.392709,0.36,0.4412835249042146
156,50,409.070491,0.22,0.2890231621349446
116,50,411.058897,0.34,0.39602053915276
114,50,412.416798,0.32,0.37398770611767
104,50,413.714244,0.38,0.4145653163404643
96,50,415.06014,0.38,0.44835225699252285
116,50,416.356803,0.34,0.37307843910130073
110,50,417.67495,0.28,0.3618642566010987
158,50,418.976119,0.2,0.27211495285136955
108,50,420.297345,0.34,0.44243932794026136
106,50,422.44695,0.4,0.5083954386279967
128,50,424.077677,0.26,0.3645234838121295
140,50,425.458705,0.26,0.31799846331156356
122,50,426.884148,0.32,0.35468775213813136
116,50,428.189595,0.38,0.459385541070289
132,50,429.57278,0.26,0.3216711956521739
128,50,430.885173,0.3,0.3880477377983612
124,50,432.333093,0.22,0.3185361216730038
144,50,434.140475,0.26,0.3099029126213592
156,50,436.111541,0.22,0.3168639053254438
106,50,437.456428,0.4,0.5131899153119829
142,50,438.803595,0.24,0.31664006384676774
144,50,440.145902,0.26,0.33595048956216517
132,50,441.537784,0.26,0.32748538011695905
162,50,442.853527,0.16,0.1679719703215169
108,50,444.255374,0.34,0.42196426952026844
118,50,445.72453,0.32,0.38699232121380334
124,50,448.09707,0.3,0.36028751123090746
126,50,449.43939,0.32,0.40255474452554746
146,50,450.799842,0.24,0.26749924463692215
136,50,452.148947,0.22,0.22383596753524135
162,50,453.515239,0.28,0.4359546007296311
180,50,454.835768,0.14,0.1440541411537222
116,50,456.296909,0.3,0.3698787717901071
140,50,457.6941,0.3,0.34795375298219855
140,50,460.020057,0.26,0.358099209833187
94,50,461.559793,0.44,0.46909319108879827
156,50,462.946772,0.18,0.25275847977114835
158,50,464.287956,0.16,0.24182230378926914
128,50,465.703806,0.34,0.4106382978723404
142,50,467.054441,0.24,0.3167888700883625
142,50,468.440112,0.32,0.4437789799072643
130,50,469.775164,0.28,0.31775153703522985
140,50,471.836451,0.3,0.3802274558968389
106,50,473.662694,0.36,0.4626102646351243
136,50,475.065777,0.3,0.330369809893124
110,50,476.429049,0.32,0.35247945331978947
140,50,477.794969,0.3,0.31693937387685617
140,50,479.18623,0.3,0.35964532871972316
160,50,480.558332,0.18,0.2560597246461121
150,50,481.919992,0.24,0.3407399751963621
160,50,483.755536,0.26,0.33768999903185204
