#{"t_start": 1674697074.9157429, "env_id": "DeepRMSAKSP-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected
26,50,288.72129,0.24,0.3039274322169059,8,16,8,6
22,50,289.471653,0.28,0.39437324789747696,13,7,9,7
12,50,290.202315,0.38,0.4445934297481084,6,9,10,6
26,50,291.02801,0.24,0.33705452984113354,13,11,7,7
20,50,291.83217,0.3,0.3459823742871954,13,7,5,10
18,50,292.578948,0.32,0.4319634703196347,10,11,4,9
18,50,293.313939,0.32,0.40388269310202396,6,13,4,11
18,50,294.035682,0.32,0.4274719304599783,10,8,9,7
18,50,294.748641,0.32,0.44873602105065313,13,8,7,6
20,50,295.538238,0.3,0.44768698659749245,11,9,10,5
16,50,296.311091,0.34,0.40367705835331735,12,8,7,6
20,50,297.022397,0.3,0.36728826090528216,13,9,9,4
22,50,297.786289,0.28,0.34405483785921437,15,6,8,7
22,50,298.572163,0.28,0.3497307001795332,14,8,5,9
14,50,299.377128,0.36,0.40337126000842816,9,5,6,12
28,50,300.179882,0.22,0.2573503365214311,6,8,13,12
16,50,300.906146,0.34,0.4658244555482229,7,9,6,11
24,50,301.638379,0.26,0.38030424339471575,13,13,5,6
14,50,302.339255,0.36,0.5108539648367421,15,6,6,5
14,50,303.012489,0.36,0.48419416134047333,9,8,6,9
14,50,303.694765,0.36,0.4415129151291513,11,9,6,6
16,50,304.381449,0.34,0.4499344937301142,12,9,6,6
18,50,305.04484,0.32,0.4214417744916821,12,8,11,3
22,50,305.773173,0.28,0.3924404108905954,11,13,8,4
24,50,306.534803,0.26,0.28200784593437944,7,11,8,11
24,50,307.285952,0.26,0.3380281690140845,10,8,10,9
14,50,307.978715,0.36,0.46403674239317644,13,5,10,4
18,50,308.700656,0.32,0.45436002039775625,13,3,11,7
22,50,309.425949,0.28,0.36391296330444406,10,9,9,8
20,50,310.139417,0.3,0.4041193181818182,9,12,9,5
26,50,310.864022,0.24,0.36517372143076765,9,10,8,11
18,50,311.580943,0.32,0.4228319910095524,11,6,10,7
18,50,312.269443,0.32,0.4174900729522578,9,13,8,4
