#{"t_start": 1674662894.567299, "env_id": "DeepRMSA-v1"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate,num_C_selected,num_L_selected,num_S_selected,num_E_selected
12,50,263.001523,0.38,0.5593801996672213,3,11,8,9
10,50,264.191702,0.4,0.48826591178887774,9,7,10,4
18,50,265.371375,0.32,0.4278388278388278,6,11,10,7
10,50,266.54257,0.4,0.4482499373485924,9,9,8,4
6,50,267.736661,0.44,0.5238894285966617,8,4,8,8
12,50,268.960531,0.38,0.45939629990262904,5,8,10,8
14,50,270.189111,0.36,0.5199058823529412,9,9,9,5
10,50,271.414376,0.4,0.5543690221933327,7,3,10,10
14,50,272.614869,0.36,0.46919791172282865,8,12,3,9
10,50,273.805936,0.4,0.5379624936644704,7,6,9,8
14,50,274.987023,0.36,0.4725022914757104,3,10,11,8
8,50,276.171923,0.42,0.5184260375408989,7,6,13,3
8,50,277.392752,0.42,0.5140248962655601,11,6,8,4
10,50,278.638703,0.4,0.533276852113339,4,5,8,13
-4,50,279.909119,0.54,0.6879947843904256,7,8,5,3
14,50,281.11093,0.36,0.45871559633027525,11,3,6,12
0,50,282.403855,0.5,0.590081498179296,5,5,5,10
18,50,283.598423,0.32,0.46041534415525526,6,14,9,5
10,50,284.839329,0.4,0.4879072738888382,6,8,5,11
14,50,286.057374,0.36,0.4914777878513146,5,11,2,14
0,50,287.29071,0.5,0.51853514047213,6,7,7,5
10,50,288.522085,0.4,0.5463711690126785,4,10,9,7
8,50,289.764509,0.42,0.544083874188717,5,5,8,11
14,50,291.00806,0.36,0.4821343040521123,9,9,5,9
16,50,292.247288,0.34,0.45595248807702693,6,8,9,10
8,50,293.48638,0.42,0.5787608924638514,9,5,8,7
4,50,294.753226,0.46,0.624685666387259,7,7,3,10
12,50,295.999771,0.38,0.5206474190726159,3,10,7,11
14,50,297.229733,0.36,0.5142175572519084,5,12,8,7
6,50,298.473861,0.44,0.5691740691740692,4,10,7,7
10,50,299.725564,0.4,0.5152956614450914,7,9,8,6
6,50,301.014268,0.44,0.5384615384615384,10,7,7,4
12,50,302.274238,0.38,0.4933509288397117,8,10,3,10
6,50,303.558241,0.44,0.54609375,8,5,7,8
0,50,304.851886,0.5,0.5672591043735843,8,6,2,9
6,50,306.135751,0.44,0.5793302945301543,5,11,4,8
6,50,307.412098,0.44,0.5468991192227368,5,5,7,11
0,50,308.722571,0.5,0.609996384671005,6,6,5,8
10,50,310.066627,0.4,0.5201897733263047,2,6,13,9
14,50,311.344868,0.36,0.4970659651962768,6,8,12,6
6,50,312.63375,0.44,0.5403932082216264,7,5,6,10
18,50,313.893845,0.32,0.4252691889756001,8,15,7,4
10,50,315.196932,0.4,0.5240457628834666,9,7,5,9
2,50,316.502028,0.48,0.6154321532621171,5,5,8,8
-8,50,317.846556,0.58,0.6925440724567362,7,4,4,6
16,50,319.152903,0.34,0.49744735162731335,8,6,9,10
-4,50,320.515804,0.54,0.6709286047596826,4,3,8,8
10,50,321.797261,0.4,0.47628143903215536,6,8,8,8
26,50,323.078004,0.24,0.3772401433691756,6,11,8,13
10,50,324.430432,0.4,0.516362524212458,8,8,7,7
16,50,325.720955,0.34,0.4649859943977591,5,12,7,9
0,50,327.053145,0.5,0.5734336299422071,5,8,8,4
18,50,328.383172,0.32,0.4184220985691574,4,7,8,15
14,50,329.684676,0.36,0.4012769662377866,11,6,10,5
8,50,331.032787,0.42,0.5486143294095839,6,13,5,5
14,50,332.372234,0.36,0.47092288242730723,9,7,12,4
18,50,333.648611,0.32,0.44751543663628346,8,10,6,10
22,50,334.946715,0.28,0.38741396263520156,10,9,11,6
16,50,336.235077,0.34,0.4673282156899457,6,9,11,7
0,50,337.610394,0.5,0.6398104265402843,7,7,8,3
16,50,338.904246,0.34,0.43664197530864196,11,6,8,8
16,50,340.24158,0.34,0.4297814996631052,10,7,8,8
12,50,341.590749,0.38,0.5010632128358786,9,8,6,8
18,50,342.895994,0.32,0.391300472412871,8,7,8,11
22,50,344.175226,0.28,0.39236939085194017,6,9,7,14
4,50,345.562324,0.46,0.5915737525132517,7,5,7,8
14,50,346.881912,0.36,0.4661639014580191,8,5,7,12
16,50,348.741701,0.34,0.45229787658259396,9,13,4,7
0,50,351.59745,0.5,0.6280316105004996,9,7,4,5
