#{"t_start": 1668695810.7917104, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
42,50,1792.372254,0.08,0.11180815541839523
26,50,1794.735474,0.24,0.380447247706422
36,50,1796.815884,0.14,0.17433686381104133
34,50,1799.023418,0.16,0.20021299254526093
36,50,1801.076203,0.14,0.2228658536585366
32,50,1803.218444,0.18,0.19641808573106284
26,50,1805.5115,0.24,0.3228318893847904
30,50,1807.688422,0.2,0.232802728823195
28,50,1809.889775,0.22,0.2763705445992401
32,50,1812.082466,0.18,0.24386825508058865
30,50,1814.231366,0.2,0.2059411596686661
20,50,1816.504948,0.3,0.3449542852260104
44,50,1818.500277,0.06,0.08529780207265687
36,50,1820.583868,0.14,0.1888203780450824
32,50,1822.785085,0.18,0.23018658784407908
28,50,1824.972964,0.22,0.34750126198889447
28,50,1827.155653,0.22,0.3312442206924895
36,50,1829.288187,0.14,0.15402230187176424
24,50,1831.492579,0.26,0.3536754507628294
36,50,1833.562665,0.14,0.15710224281352006
30,50,1835.744945,0.2,0.2445920112687393
36,50,1837.872107,0.14,0.16547140108448488
26,50,1840.065137,0.24,0.31594982078853046
34,50,1842.19034,0.16,0.2649283439490446
20,50,1844.484501,0.3,0.4053589209740201
22,50,1846.727336,0.28,0.3809062912450506
38,50,1848.837113,0.12,0.17478738483345146
36,50,1850.935512,0.14,0.221585293536272
32,50,1853.080583,0.18,0.26264591439688717
36,50,1855.139201,0.14,0.1621865415839798
42,50,1857.244175,0.08,0.12541060534960113
40,50,1859.664693,0.1,0.158708879034753
30,50,1863.589191,0.2,0.27973882881044687
30,50,1865.853212,0.2,0.30523146405720736
26,50,1868.07176,0.24,0.3460083064143978
44,50,1870.087211,0.06,0.08489653838715916
30,50,1872.321937,0.2,0.29246691213056025
44,50,1874.309201,0.06,0.08477569763334511
32,50,1876.433476,0.18,0.24360734511755622
36,50,1878.530101,0.14,0.23533771889187435
36,50,1880.65911,0.14,0.20115477742596385
40,50,1882.797991,0.1,0.15623804056639878
30,50,1885.015815,0.2,0.304222924446998
32,50,1887.171098,0.18,0.28187512628813904
36,50,1889.291237,0.14,0.18849225440200135
36,50,1891.397011,0.14,0.21545245014530515
20,50,1893.731754,0.3,0.3834592779177162
34,50,1895.899332,0.16,0.21759853345554536
36,50,1898.076962,0.14,0.18006075669704502
38,50,1900.22894,0.12,0.22082283795130142
34,50,1902.406981,0.16,0.25684670977558005
40,50,1904.510154,0.1,0.17110853611432986
34,50,1906.654275,0.16,0.21804788213627993
40,50,1908.755383,0.1,0.15172940951652972
42,50,1910.774142,0.08,0.1022518181021642
40,50,1912.842846,0.1,0.11541255838090296
42,50,1914.880291,0.08,0.09895967672599089
40,50,1916.942432,0.1,0.10616735836309237
40,50,1919.05683,0.1,0.16078588612670408
36,50,1921.207567,0.14,0.157466732380483
24,50,1923.462204,0.26,0.33734475787041496
40,50,1925.553185,0.1,0.1365867209926845
28,50,1927.7836,0.22,0.28499397128137677
34,50,1929.986926,0.16,0.2359184531315679
26,50,1932.61383,0.24,0.3439568753546435
38,50,1936.428026,0.12,0.19859864243485878
40,50,1938.554272,0.1,0.1440843420538852
34,50,1940.675248,0.16,0.2285212722015696
12,50,1943.15497,0.38,0.47869974337040205
26,50,1945.461916,0.24,0.3009734750379566
34,50,1947.626279,0.16,0.19480125417214525
28,50,1949.861181,0.22,0.3412256267409471
32,50,1952.057808,0.18,0.27311766389922704
32,50,1954.266248,0.18,0.23498809628780531
34,50,1956.449164,0.16,0.2453024984513731
38,50,1958.579422,0.12,0.1313675871933106
34,50,1960.845117,0.16,0.22283298097251586
34,50,1963.069198,0.16,0.19650225977598743
18,50,1965.461154,0.32,0.4536652835408022
38,50,1967.616444,0.12,0.16141519625495138
44,50,1969.688899,0.06,0.0807799442896936
36,50,1971.823496,0.14,0.20182853199931
30,50,1974.053553,0.2,0.2508970466464256
36,50,1977.251582,0.14,0.18423918423918423
38,50,1980.539843,0.12,0.1849238447637897
36,50,1982.667815,0.14,0.19123609074441472
26,50,1984.914607,0.24,0.3058031481130286
30,50,1987.186188,0.2,0.23478903148370417
36,50,1989.428404,0.14,0.20700896495517523
36,50,1991.599021,0.14,0.18342391304347827
28,50,1993.903417,0.22,0.32302029446876246
34,50,1996.132266,0.16,0.19935489651464922
32,50,1998.3919,0.18,0.2208910891089109
34,50,2000.580974,0.16,0.22364601061167283
26,50,2003.841182,0.24,0.2979934924078091
34,50,2007.302514,0.16,0.2313824419778002
22,50,2009.625706,0.28,0.3365924491771539
34,50,2011.800752,0.16,0.22984331223409774
34,50,2014.040753,0.16,0.2145284231793553
34,50,2016.199884,0.16,0.18143592978030065
36,50,2018.381685,0.14,0.19932873391758343
28,50,2020.63805,0.22,0.27485323837936676
30,50,2022.915657,0.2,0.29556086911321344
36,50,2025.074645,0.14,0.15504212629201772
30,50,2027.313819,0.2,0.3051403221139936
40,50,2029.467825,0.1,0.14457070707070707
32,50,2031.666955,0.18,0.2282578875171468
26,50,2034.031045,0.24,0.3461647592925376
40,50,2036.198329,0.1,0.12538136010235212
32,50,2038.445529,0.18,0.2130003672420125
44,50,2040.509115,0.06,0.07709427579453396
32,50,2042.720983,0.18,0.22981476557653108
38,50,2044.838526,0.12,0.18791946308724833
36,50,2047.006998,0.14,0.18297417977091826
36,50,2049.194702,0.14,0.1986802030456853
36,50,2051.426121,0.14,0.215840053021098
36,50,2053.618509,0.14,0.2004369715968462
38,50,2055.823501,0.12,0.15742887249736565
36,50,2058.049447,0.14,0.21459726664728118
30,50,2060.343107,0.2,0.26139176675529474
32,50,2062.566597,0.18,0.27254824734147304
20,50,2064.970946,0.3,0.3895671476137625
36,50,2067.169658,0.14,0.20286178201745483
38,50,2069.431301,0.12,0.19833975689297362
32,50,2071.692231,0.18,0.25668687589158345
28,50,2075.551681,0.22,0.291415313225058
38,50,2078.33446,0.12,0.16877308963639898
32,50,2080.578135,0.18,0.24166997223324077
26,50,2082.905175,0.24,0.294280819123766
34,50,2085.157976,0.16,0.22682465398785223
28,50,2087.460678,0.22,0.3445530585508415
44,50,2089.577298,0.06,0.0803456517742232
38,50,2091.762228,0.12,0.13536645351697
42,50,2093.914457,0.08,0.12032730404823429
30,50,2096.139577,0.2,0.2655433411425482
34,50,2098.421162,0.16,0.23219373219373218
36,50,2100.602931,0.14,0.15087815087815087
24,50,2102.951892,0.26,0.33856741300765725
32,50,2105.180063,0.18,0.2453545695866515
30,50,2107.468073,0.2,0.2609741431148527
32,50,2109.749371,0.18,0.2523895401262399
28,50,2112.04655,0.22,0.26041418709830993
34,50,2114.296428,0.16,0.20776169892877278
36,50,2116.521873,0.14,0.17588083643655114
26,50,2118.809624,0.24,0.31091081593927894
38,50,2121.020584,0.12,0.192510239906378
24,50,2123.407622,0.26,0.35479786560549875
38,50,2125.599409,0.12,0.1366581582564304
40,50,2127.806834,0.1,0.17401788405505877
30,50,2130.074079,0.2,0.3100407698871717
34,50,2132.285077,0.16,0.27076983580768854
32,50,2134.56653,0.18,0.26388234184972187
32,50,2136.807309,0.18,0.24664536741214058
36,50,2139.109164,0.14,0.208085977482088
36,50,2141.310638,0.14,0.1760181786400979
34,50,2143.576499,0.16,0.22861842105263158
30,50,2146.447281,0.2,0.27521241226449944
38,50,2150.301968,0.12,0.17586370089919545
26,50,2152.605943,0.24,0.3228129445234708
36,50,2154.842937,0.14,0.20126832311051046
30,50,2157.093827,0.2,0.26477272727272727
22,50,2159.498912,0.28,0.41612613511625585
34,50,2161.703475,0.16,0.20025079579434746
34,50,2163.943976,0.16,0.2480078594039952
38,50,2166.13856,0.12,0.17602129383173243
38,50,2168.371698,0.12,0.15461033950617284
46,50,2170.455477,0.04,0.06838068488711245
38,50,2172.640669,0.12,0.1736051296774811
